Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,two-toned-bear-hoodie-mineral-blue,Two-Toned Bear Hoodie - Mineral Blue,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>We love the colors of this statement hoodie Be ready to tell people where you got it td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hoodie,"the normal brand, new, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, hoodie, outerwear, sweaters pullovers",,Title,Default Title,Link,https://thenormalbrand.com/products/two-toned-bear-hoodie?variant=30287752626241,Sizes,"M,L,XL",,454,,deny,manual,72,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1219.jpg?v=1569596351,1,,FALSE,,,,,,,,,,,,,,,,,,,
,two-toned-bear-hoodie-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1217.jpg?v=1569596351,2,,,,,,,,,,,,,,,,,,,,,
,two-toned-bear-hoodie-mineral-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1216.jpg?v=1569596351,3,,,,,,,,,,,,,,,,,,,,,
,normal-script-hoodie,Normal Script Hoodie,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell td border 1px solid ccc br mso data placement same cell Soft French terry hoodie printed with our script logo for a casual statement piece td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hoodie,"the normal brand, new, 1sale, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2019, hoodie, ws 20, outerwear, sweaters pullovers",,Title,Default Title,Link,https://thenormalbrand.com/products/normal-script-hoodie,Sizes,"S,M,L,XL,XXL",,907,,deny,manual,53,82,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2091.jpg?v=1570469515,1,,FALSE,,,,,,,,,,,,,,,,,,,
,normal-script-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2101.jpg?v=1570469515,2,,,,,,,,,,,,,,,,,,,,,
,normal-script-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2090.jpg?v=1570469515,3,,,,,,,,,,,,,,,,,,,,,
,normal-script-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2100.jpg?v=1570469515,4,,,,,,,,,,,,,,,,,,,,,
,normal-script-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2098.jpg?v=1570469515,5,,,,,,,,,,,,,,,,,,,,,
,normal-script-hoodie,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2104.jpg?v=1570469515,6,,,,,,,,,,,,,,,,,,,,,
,thomas,Thomas Button Up Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>A red white and blue flannel with just the right amount for bushing for a soft handfeel A classic flannel look</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,woven,"the normal brand, new, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2018, fall 2019, shirt jacket, shirtjacket, shirts, button up shirts",,Title,Default Title,Link,https://thenormalbrand.com/products/thomas,Sizes,"S,M,L,XL,XXL",,454,,deny,manual,98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-121.png?v=1569600017,1,,FALSE,,,,,,,,,,,,,,,,,,,
,thomas,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-129.png?v=1569600017,2,,,,,,,,,,,,,,,,,,,,,
,thomas,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-130.png?v=1569600017,3,,,,,,,,,,,,,,,,,,,,,
,thomas,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-126.png?v=1569600017,4,,,,,,,,,,,,,,,,,,,,,
,indigo-knit-snap-shirt,Indigo Knit Snap Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>td border 1px solid ccc br mso data placement same cell This shirt jacket has all the comfort of casual but the looks of style The snap shirt closures makes it ready to wear at all times The fabric has the look of denim but the feel of a knit shirt td border 1px solid ccc br mso data placement same cell</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,woven,"the normal brand, new, 1aaa, 1sale, 1spring, cf size l, cf size m, cf size s, cf size xl, cf size xxl, fall 2019, overshirt, shirt jacket, ws 20, shirts, outerwear, button up shirts",,Title,Default Title,Link,https://thenormalbrand.com/products/indigo-knit-snap-shirt,Sizes,"S,L,XL,XXL",,209,,deny,manual,109,125,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1094.png?v=1568231893,1,,FALSE,,,,,,,,,,,,,,,,,,,
,indigo-knit-snap-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1088.png?v=1568231893,2,,,,,,,,,,,,,,,,,,,,,
,indigo-knit-snap-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1085.png?v=1568231893,3,,,,,,,,,,,,,,,,,,,,,
,indigo-knit-snap-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1091.png?v=1568231893,4,,,,,,,,,,,,,,,,,,,,,
,indigo-knit-snap-shirt,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1089.png?v=1568231893,5,,,,,,,,,,,,,,,,,,,,,
