Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,convoy-henley-carbon,Convoy Long Sleeve Henley - Carbon,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958478299239</variant></size><size instock=""true""><string>M</string><variant>29958478332007</variant></size><size instock=""true""><string>L</string><variant>29958478364775</variant></size><size instock=""true""><string>XL</string><variant>29958478397543</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=29958478299239,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyHenley-Carbon.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-pine,Convoy Long Sleeve Henley - Pine,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""false""><string>S</string><variant>29958487539815</variant></size><size instock=""true""><string>M</string><variant>29958487572583</variant></size><size instock=""true""><string>L</string><variant>29958487605351</variant></size><size instock=""true""><string>XL</string><variant>29958487638119</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=29958487539815,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyHenley-Pine.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-blue-note,Convoy Long Sleeve Henley - Blue Note,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31967296225383</variant></size><size instock=""true""><string>M</string><variant>31967296651367</variant></size><size instock=""true""><string>L</string><variant>31967298027623</variant></size><size instock=""true""><string>XL</string><variant>31967299174503</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=31967296225383,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---BlueNote_4824a23f-7ea3-4fe8-ae0f-205a15357c7f.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-dark-red,Convoy Long Sleeve Henley - Dark Red,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31967292686439</variant></size><size instock=""true""><string>M</string><variant>31967292883047</variant></size><size instock=""true""><string>L</string><variant>31967293079655</variant></size><size instock=""true""><string>XL</string><variant>31967293767783</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=31967292686439,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---DarkRed.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-sage,Convoy Long Sleeve Henley - Sage,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31967294455911</variant></size><size instock=""true""><string>M</string><variant>31967294980199</variant></size><size instock=""true""><string>L</string><variant>31967295438951</variant></size><size instock=""true""><string>XL</string><variant>31967295635559</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=31967294455911,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---Sage_bbb526fe-96b6-4bbb-8c81-64074a341b11.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-grey-marle,Convoy Long Sleeve Henley - Grey Marle,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>22169282117</variant></size><size instock=""true""><string>M</string><variant>22169321925</variant></size><size instock=""true""><string>L</string><variant>22169333637</variant></size><size instock=""true""><string>XL</string><variant>22169347589</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=22169282117,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyHenley-GreyMarle.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-sand,Convoy Long Sleeve Henley - Sand,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31967299698791</variant></size><size instock=""true""><string>M</string><variant>31967299764327</variant></size><size instock=""true""><string>L</string><variant>31967300026471</variant></size><size instock=""true""><string>XL</string><variant>31967300452455</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=31967299698791,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---Sand_cd5b827b-bf55-45f0-849b-d349c40cc42c.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-blue-cloud,Convoy Long Sleeve Henley - Blue Cloud,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31967238488167</variant></size><size instock=""true""><string>M</string><variant>31967241896039</variant></size><size instock=""true""><string>L</string><variant>31967244681319</variant></size><size instock=""true""><string>XL</string><variant>31967246909543</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=31967238488167,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---BlueCloud_17a07b1b-6f24-4a91-8a82-cc5b31deecb5.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-desert,Convoy Long Sleeve Henley - Desert,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description The classic henley updated with super soft and high performance merino Originally designed for rowers the collarless design and three button placket allow for optimal ventilation whether you re on the coast or cycling to your favorite cafe Details 100 Merino Wool 4 Hole TPR Buttons Fits true to size Model is 6 1 175 lbs and wearing M Fabric Merino Active Jersey Our 100 merino wool is soft light and keeps you warm on cold days and cool in the heat Odor resistant Water repellent Temperature regulating Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>19722658480231</variant></size><size instock=""true""><string>M</string><variant>19722658512999</variant></size><size instock=""true""><string>L</string><variant>19722658545767</variant></size><size instock=""true""><string>XL</string><variant>19722658578535</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-convoy-long-sleeve-tee, featured-convoy-short-sleeve-henley, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/convoy-henley?variant=19722658480231,,,,170,,deny,manual,108.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/ConvoyHenley-Desert.jpg?v=1593129094,1,,FALSE,,,,,,,,,,,,,,,,,,,
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_1_a2fd39e9-e7c8-4065-9417-b626bb391d69.jpg?v=1593129094,2
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_1_0931a0ae-dee9-40af-92ed-35bbeb39e38a.jpg?v=1593129094,3
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_250d9d79-b142-4b7b-8b10-109e9d568bba.jpg?v=1593129094,4
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_94f00b87-a032-424f-a5df-3d8275ce9a11.jpg?v=1593129094,5
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_3b5b909f-3aa4-49ee-b67a-d11605b5d127.jpg?v=1593129094,6
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/GM_Retouched_Web_664125c9-e1e0-4d93-9c9c-266d3f82a7b9.jpg?v=1593129094,7
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_0c6681d4-45f4-4b23-8dcd-3c7c7b8ad5e6.jpg?v=1593129094,8
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_430d349b-e6c6-4489-a51c-06a57c3c82b0.jpg?v=1593129094,9
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_f94166db-7d29-4736-bb05-e2859d9b88ab.jpg?v=1593129094,10
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_4efd5ced-8d24-4082-b6a4-76335a7e4656.jpg?v=1593129094,11
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_86eae0f2-eb61-4145-bd69-78bdd59ea461.jpg?v=1593129094,12
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_f1615b2b-1852-49c9-ab28-99cc8ca5f338.jpg?v=1593129094,13
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/3_Retouched_Web_cfc53f31-8268-4ea5-ba77-fe651f39197a.jpg?v=1593129094,14
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/GM_Retouched_Web_04cc8026-94cb-4f7f-84e0-5c3c9a4067df.jpg?v=1593129094,15
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/1_Retouched_Web_774c6b96-4f5e-41a9-ad2b-eb220f3e36c2.jpg?v=1593129094,16
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/2_Retouched_Web_ffc6afb5-8ca7-45f6-840f-10c96f7fb623.jpg?v=1593129094,17
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---Blue-Cloud.jpg?v=1593129094,18
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---Dark-Red.jpg?v=1593129094,19
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---Sage.jpg?v=1593129094,20
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---Blue-Note.jpg?v=1593129094,21
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/LSConvoy---Sand_57f251f3-6022-47b2-a531-9ef0c1478bfd.jpg?v=1593129094,22
,convoy-henley-desert,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/Henley---Sand.jpg?v=1593129094,23
,district-polo-ink,District Polo - Ink,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Our first technical polo is crafted with a textured pique cotton weave to give you an odor resistant moisture wicking staple with enough structure for the course the court or your weekend getaway Details Runs slightly small we suggest sizing up Model is 6 1 175 lbs and wearing size M Fabric Pique Cotton Tech Our Peruvian combed cotton and polyester blend combines anti microbial and moisture wicking properties with a soft handfeel for everyday comfort Performance Cotton Moisture Wicking Anti Microbial Product Care Machine wash cold Tumble Dry Low</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31664934125671</variant></size><size instock=""true""><string>M</string><variant>31664934158439</variant></size><size instock=""true""><string>L</string><variant>31664934191207</variant></size><size instock=""true""><string>XL</string><variant>31664934223975</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/district-polo?variant=31664934125671,,,,163,,deny,manual,88.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Polo_-_Ink.jpg?v=1582164186,1,,FALSE,,,,,,,,,,,,,,,,,,,
,district-polo-carbon,District Polo - Carbon,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Our first technical polo is crafted with a textured pique cotton weave to give you an odor resistant moisture wicking staple with enough structure for the course the court or your weekend getaway Details Runs slightly small we suggest sizing up Model is 6 1 175 lbs and wearing size M Fabric Pique Cotton Tech Our Peruvian combed cotton and polyester blend combines anti microbial and moisture wicking properties with a soft handfeel for everyday comfort Performance Cotton Moisture Wicking Anti Microbial Product Care Machine wash cold Tumble Dry Low</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31664933994599</variant></size><size instock=""true""><string>M</string><variant>31664934027367</variant></size><size instock=""true""><string>L</string><variant>31664934060135</variant></size><size instock=""true""><string>XL</string><variant>31664934092903</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/district-polo?variant=31664933994599,,,,163,,deny,manual,88.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Polo_-_Carbon.jpg?v=1582164186,1,,FALSE,,,,,,,,,,,,,,,,,,,
,district-polo-bone,District Polo - Bone,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Our first technical polo is crafted with a textured pique cotton weave to give you an odor resistant moisture wicking staple with enough structure for the course the court or your weekend getaway Details Runs slightly small we suggest sizing up Model is 6 1 175 lbs and wearing size M Fabric Pique Cotton Tech Our Peruvian combed cotton and polyester blend combines anti microbial and moisture wicking properties with a soft handfeel for everyday comfort Performance Cotton Moisture Wicking Anti Microbial Product Care Machine wash cold Tumble Dry Low</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31664933863527</variant></size><size instock=""true""><string>M</string><variant>31664933896295</variant></size><size instock=""true""><string>L</string><variant>31664933929063</variant></size><size instock=""true""><string>XL</string><variant>31664933961831</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/district-polo?variant=31664933863527,,,,163,,deny,manual,88.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/Polo_-_Bone.jpg?v=1582164186,1,,FALSE,,,,,,,,,,,,,,,,,,,
,district-tee-ink,District Tee - Ink,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description A classic t shirt updated with a pique cotton weave for structure and style Details Runs slightly small we suggest sizing up Model is 6 1 175 lbs and wearing size M Fabric Pique Cotton Tech Our Peruvian combed cotton and polyester blend combines anti microbial and moisture wicking properties with a soft handfeel for everyday comfort Performance Cotton Moisture Wicking Anti Microbial Product Care Machine wash cold Tumble Dry Low</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31664936353895</variant></size><size instock=""true""><string>M</string><variant>31664936386663</variant></size><size instock=""true""><string>L</string><variant>31664936419431</variant></size><size instock=""true""><string>XL</string><variant>31664936452199</variant></size></sizes></sections>",Olivers-men,shirt,"industry:Apparel, olivers-apparel, tees, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/district-tee?variant=31664936353895,,,,163,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/District_-_Ink.jpg?v=1582164285,1,,FALSE,,,,,,,,,,,,,,,,,,,
